bad_reward,depth,update_rule,event_round,prior_good_traversals,paired_seeds,true_safe_value,true_risky_value,final_lock_probability,final_lock_ci_low,final_lock_ci_high,ever_demoted_probability,ever_demoted_ci_low,ever_demoted_ci_high,mean_first_demotion_delay,mean_post_event_risky_visits,mean_final_start_value,exact_full_return_lock_probability,mc_minus_exact_if_depth_one
-5.0,6,constant_alpha,108,108,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.31275,17.1556,0.8365338942063095,0.9984804724863652,
-5.0,6,sample_average,112,112,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,82.9197,0.999988422906772,0.0,
-5.0,6,constant_alpha,112,112,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.26065,16.81965,0.842245721455338,0.9992884215135158,
-5.0,6,sample_average,116,116,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,79.25485,0.9999915715218624,0.0,
-5.0,6,constant_alpha,116,116,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.1861,16.55905,0.8467971273323809,0.9996876916439007,
-5.0,6,sample_average,120,120,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,75.5977,0.9999939164262427,0.0,
-5.0,6,constant_alpha,120,120,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.11555,16.28675,0.8517403432278711,0.9998721924478345,
-5.0,6,sample_average,124,124,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,71.90365,0.9999956620035746,0.0,
-5.0,6,constant_alpha,124,124,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,15.0545,16.04185,0.8562592805408931,0.9999515191580883,
-5.0,6,sample_average,128,128,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,68.2154,0.9999969427135631,0.0,
-5.0,6,constant_alpha,128,128,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.99525,15.78935,0.8610364381772302,0.9999830707662449,
-5.0,6,sample_average,132,132,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,64.49735,0.9999978784621377,0.0,
-5.0,6,constant_alpha,132,132,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.9471,15.55555,0.8655221023767895,0.9999946017529044,
-5.0,6,sample_average,136,136,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,60.76345,0.999998552500977,0.0,
-5.0,6,constant_alpha,136,136,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.8742,15.36235,0.8693070664381277,0.9999984431073005,
-5.0,6,sample_average,140,140,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,57.03265,0.9999990304478306,0.0,
-5.0,6,constant_alpha,140,140,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.8096,15.15775,0.8733143964286372,0.9999995985201069,
-5.0,6,sample_average,144,144,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,53.2587,0.9999993664914837,0.0,
-5.0,6,constant_alpha,144,144,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.75785,14.98345,0.8767950669163586,0.9999999087158076,
-5.0,6,sample_average,148,148,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,49.49755,0.9999995961443372,0.0,
-5.0,6,constant_alpha,148,148,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.69395,14.8085,0.8803062302662218,0.9999999820132695,
-5.0,6,sample_average,150,150,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,47.6132,0.9999996811690267,0.0,
-5.0,6,constant_alpha,150,150,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.66195,14.72485,0.8819917522280449,0.9999999924827215,
-5.0,6,sample_average,152,152,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,45.71655,0.9999997506542859,0.0,
-5.0,6,constant_alpha,152,152,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.624,14.65945,0.8833126762549338,0.999999996994613,
-5.0,6,sample_average,156,156,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,41.90285,0.9999998520428056,0.0,
-5.0,6,constant_alpha,156,156,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.57525,14.5219,0.8861099085062495,0.9999999995858807,
-5.0,6,sample_average,160,160,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,38.07955,0.9999999161330237,0.0,
-5.0,6,constant_alpha,160,160,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.5203,14.40015,0.8885951336973296,0.9999999999546405,
-5.0,6,sample_average,164,164,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,34.24135,0.9999999551258149,0.0,
-5.0,6,constant_alpha,164,164,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.4578,14.30085,0.8906276672518368,0.9999999999962434,
-5.0,6,sample_average,168,168,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,30.39665,0.999999977646185,0.0,
-5.0,6,constant_alpha,168,168,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.3931,14.21025,0.8924874336987471,0.9999999999997805,
-5.0,6,sample_average,172,172,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,26.51825,0.9999999899051342,0.0,
-5.0,6,constant_alpha,172,172,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.3444,14.13735,0.893985873241433,0.9999999999999916,
-5.0,6,sample_average,176,176,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,22.6431,0.9999999959828514,0.0,
-5.0,6,constant_alpha,176,176,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.2808,14.0761,0.895248415546805,1.0000000000000002,
-5.0,6,sample_average,180,180,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,18.7406,0.9999999986754249,0.0,
-5.0,6,constant_alpha,180,180,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,14.2254,14.034,0.8961161411211942,1.0,
-5.0,6,sample_average,184,184,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,14.8179,0.9999999996737748,0.0,
-5.0,6,constant_alpha,184,184,20000,0.9,1.0,0.9866,0.9849104559230035,0.9881026545871956,0.9866,0.9849104559230035,0.9881026545871956,14.151986620717617,13.99035,0.8970106145825982,1.0,
-5.0,6,sample_average,188,188,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,10.89545,0.9999999999518133,0.0,
-5.0,6,constant_alpha,188,188,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,10.89545,0.955025922516582,1.0000000000000002,
-5.0,6,sample_average,192,192,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,6.9474,0.9999999999979009,0.0,
-5.0,6,constant_alpha,192,192,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,6.9474,0.9950108055040003,1.0,
-5.0,6,sample_average,196,196,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,2.98315,1.0,0.0,
-5.0,6,constant_alpha,196,196,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,2.98315,1.0,0.9999999999999999,
-5.0,6,sample_average,199,199,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,0.0,1.0,0.0,
-5.0,6,constant_alpha,199,199,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,0.0,1.0,1.0,
-4.0,1,sample_average,0,0,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,20.318,0.7555243393973949,0.9999999993924851,6.075149272533054e-10
-4.0,1,constant_alpha,0,0,20000,0.9,1.0,0.00545,0.00452031923317689,0.006569623629916195,1.0,0.9998079639438954,0.9999999999999999,0.0,132.62645,0.9993126784209335,0.0060402762653542705,-0.0005902762653542705
-4.0,1,sample_average,4,4,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,19.556,0.7902898299069729,0.9999999857765465,1.422345352608545e-08
-4.0,1,constant_alpha,4,4,20000,0.9,1.0,0.00995,0.008665483721428117,0.011422730817160026,1.0,0.9998079639438954,0.9999999999999999,0.0,127.0565,0.9986789936056549,0.009719031283494566,0.00023096871650543464
-4.0,1,sample_average,8,8,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,18.7157,0.8155743099359702,0.9999997092542022,2.9074579777077503e-07
-4.0,1,constant_alpha,8,8,20000,0.9,1.0,0.01615,0.014493651518641964,0.017992181772850484,1.0,0.9998079639438954,0.9999999999999999,0.0,120.8298,0.9978366676889647,0.015249324855402414,0.0009006751445975875
-4.0,1,sample_average,12,12,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,17.968,0.8358284192713583,0.9999949399559894,5.0600440105741384e-06
-4.0,1,constant_alpha,12,12,20000,0.9,1.0,0.02325,0.021251239146258837,0.02543186723323692,1.0,0.9998079639438954,0.9999999999999999,0.0,115.0245,0.996870128342112,0.023332021989716182,-8.20219897161821e-05
-4.0,1,sample_average,16,16,20000,0.9,1.0,0.9998,0.9994858195143681,0.9999222212439498,1.0,0.9998079639438954,0.9999999999999999,0.0,17.2427,0.8520289506372093,0.9999272702174412,-0.00012727021744118883
-4.0,1,constant_alpha,16,16,20000,0.9,1.0,0.03625,0.033747360220002964,0.03893075322203407,1.0,0.9998079639438954,0.9999999999999999,0.0,108.60365,0.9950632460348999,0.034813580476637976,0.0014364195233620217
-4.0,1,sample_average,20,20,20000,0.9,1.0,0.9995,0.9990797771249671,0.9997283788549844,1.0,0.9998079639438954,0.9999999999999999,0.0,16.4872,0.8651921629335426,0.9991680761889372,0.00033192381106283975
-4.0,1,constant_alpha,20,20,20000,0.9,1.0,0.05195,0.04895945128659082,0.05511263222328454,1.0,0.9998079639438954,0.9999999999999999,0.0,101.7711,0.992711699557869,0.050660552882642776,0.0012894471173572272
-4.0,1,sample_average,24,24,20000,0.9,1.0,0.99275,0.9914759160750153,0.9938348323916937,1.0,0.9998079639438954,0.9999999999999999,0.0,16.0448,0.8766621273036832,0.9927627975915829,-1.2797591582902612e-05
-4.0,1,constant_alpha,24,24,20000,0.9,1.0,0.0742,0.0706487976986529,0.07791474020672581,1.0,0.9998079639438954,0.9999999999999999,0.0,94.9181,0.9895566690295926,0.07190498516357821,0.002295014836421791
-4.0,1,sample_average,28,28,20000,0.9,1.0,0.95765,0.9547699775578181,0.9603542518400293,1.0,0.9998079639438954,0.9999999999999999,0.0,16.73705,0.8874104071332218,0.9546817549975332,0.0029682450024668405
-4.0,1,constant_alpha,28,28,20000,0.9,1.0,0.0991,0.09503564078577974,0.10331833372400494,1.0,0.9998079639438954,0.9999999999999999,0.0,87.8715,0.985839861569477,0.09955762885176046,-0.0004576288517604693
-4.0,1,sample_average,32,32,20000,0.9,1.0,0.80895,0.8034424897749958,0.814338851145937,1.0,0.9998079639438954,0.9999999999999999,0.0,23.0064,0.9017682012980349,0.8083882404989883,0.0005617595010116716
-4.0,1,constant_alpha,32,32,20000,0.9,1.0,0.13535,0.13067882823283875,0.14016122366287834,1.0,0.9998079639438954,0.9999999999999999,0.0,80.28205,0.9803553824042378,0.13449143613720949,0.0008585638627905123
-4.0,1,sample_average,36,36,20000,0.9,1.0,0.48705,0.480125957051502,0.49397901668235106,1.0,0.9998079639438954,0.9999999999999999,0.0,42.8548,0.9244689948338626,0.4862227852220829,0.0008272147779170846
-4.0,1,constant_alpha,36,36,20000,0.9,1.0,0.1772,0.17197022862720823,0.18255374985061285,1.0,0.9998079639438954,0.9999999999999999,0.0,72.9029,0.9735213048682763,0.1773050940368347,-0.00010509403683470198
-4.0,1,sample_average,39,39,20000,0.9,1.0,0.21445,0.2088168106717176,0.22019286111992376,1.0,0.9998079639438954,0.9999999999999999,0.0,67.1426,0.9443877785294013,0.21471713883088045,-0.0002671388308804479
-4.0,1,constant_alpha,39,39,20000,0.9,1.0,0.21445,0.2088168106717176,0.22019286111992376,1.0,0.9998079639438954,0.9999999999999999,0.0,67.1426,0.9671118866738915,0.21471713883088045,-0.0002671388308804479
-4.0,1,sample_average,40,40,20000,0.9,1.0,0.1462,0.14137145132660814,0.15116443338669147,1.0,0.9998079639438954,0.9999999999999999,0.0,75.6769,0.9502029042396829,0.1444366801625609,0.0017633198374391035
-4.0,1,constant_alpha,40,40,20000,0.9,1.0,0.22415,0.21842377096626217,0.2299821753258907,1.0,0.9998079639438954,0.9999999999999999,0.0,65.21465,0.9653671587473327,0.22818405306672615,-0.004034053066726162
-4.0,1,sample_average,44,44,20000,0.9,1.0,0.0144,0.012839712664267446,0.016146792753421364,1.0,0.9998079639438954,0.9999999999999999,0.0,107.23845,0.96582059594737,0.011508991437966527,0.0028910085620334723
-4.0,1,constant_alpha,44,44,20000,0.9,1.0,0.2879,0.2816660467699235,0.294215414925076,1.0,0.9998079639438954,0.9999999999999999,0.0,57.7598,0.9538969355790181,0.2867826359027963,0.0011173640972036991
-4.0,1,sample_average,48,48,20000,0.9,1.0,5e-05,8.826282272974824e-06,0.0002831905702260402,1.0,0.9998079639438954,0.9999999999999999,0.0,128.9943,0.9718196023864842,5.266332208264972e-05,-2.66332208264972e-06
-4.0,1,constant_alpha,48,48,20000,0.9,1.0,0.3533,0.3467041984987556,0.35995214488010546,1.0,0.9998079639438954,0.9999999999999999,0.0,50.27165,0.9429246454891168,0.3521531515635697,0.0011468484364303144
-4.0,1,sample_average,50,50,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,137.44645,0.9734594912965949,0.0,0.0
-4.0,1,constant_alpha,50,50,20000,0.9,1.0,0.38755,0.3808202106010246,0.3943229783079933,1.0,0.9998079639438954,0.9999999999999999,0.0,46.98435,0.9362023519663588,0.3869151399116311,0.0006348600883688826
-4.0,1,sample_average,52,52,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,135.73515,0.9735002665104389,0.0,0.0
-4.0,1,constant_alpha,52,52,20000,0.9,1.0,0.4209,0.4140735738944592,0.42775680620961654,1.0,0.9998079639438954,0.9999999999999999,0.0,43.72295,0.9288905110130999,0.42274470005162457,-0.0018447000516245704
-4.0,1,sample_average,56,56,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,132.3501,0.9735868509989334,0.0,0.0
-4.0,1,constant_alpha,56,56,20000,0.9,1.0,0.50115,0.49422094375081765,0.5080786145662531,1.0,0.9998079639438954,0.9999999999999999,0.0,36.85845,0.9125707083730864,0.496484913509072,0.004665086490928005
-4.0,1,sample_average,60,60,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,128.87995,0.9736607700925773,0.0,0.0
-4.0,1,constant_alpha,60,60,20000,0.9,1.0,0.5662,0.5593194207942195,0.5730551536319523,1.0,0.9998079639438954,0.9999999999999999,0.0,31.68905,0.8959379770930326,0.5709433417404142,-0.004743341740414131
-4.0,1,sample_average,64,64,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,125.4729,0.9737431339920176,0.0,0.0
-4.0,1,constant_alpha,64,64,20000,0.9,1.0,0.64605,0.63939522272796,0.6526486835400518,1.0,0.9998079639438954,0.9999999999999999,0.0,25.90325,0.8749664183798974,0.6435584359211357,0.0024915640788643056
-4.0,1,sample_average,68,68,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,122.0095,0.9738174214173958,0.0,0.0
-4.0,1,constant_alpha,68,68,20000,0.9,1.0,0.71215,0.7058349000223615,0.7183836190790333,1.0,0.9998079639438954,0.9999999999999999,0.0,21.4435,0.8554523696302826,0.7118952189213396,0.00025478107866039323
-4.0,1,sample_average,72,72,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,118.5323,0.9738891506982563,0.0,0.0
-4.0,1,constant_alpha,72,72,20000,0.9,1.0,0.77245,0.7665875931555368,0.7782077663974918,1.0,0.9998079639438954,0.9999999999999999,0.0,17.77255,0.8336017530179007,0.7738919550859158,-0.0014419550859158248
-4.0,1,sample_average,76,76,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,114.99975,0.9739531262163876,0.0,0.0
-4.0,1,constant_alpha,76,76,20000,0.9,1.0,0.8248,0.8194694151294549,0.8300058382484995,1.0,0.9998079639438954,0.9999999999999999,0.0,14.615,0.8125375367373754,0.8280543824775163,-0.0032543824775163044
-4.0,1,sample_average,80,80,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,111.53925,0.9740264329693921,0.0,0.0
-4.0,1,constant_alpha,80,80,20000,0.9,1.0,0.87495,0.8702936390841017,0.8794623530774254,1.0,0.9998079639438954,0.9999999999999999,0.0,11.93685,0.7863048414852052,0.8735659050317721,0.0013840949682278891
-4.0,1,sample_average,84,84,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,107.99395,0.974087909779883,0.0,0.0
-4.0,1,constant_alpha,84,84,20000,0.9,1.0,0.9102,0.9061585942737284,0.9140838593458435,1.0,0.9998079639438954,0.9999999999999999,0.0,9.99055,0.7623680642266513,0.9102993445268653,-9.934452686533035e-05
-4.0,1,sample_average,88,88,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,104.4612,0.9741508375608006,0.0,0.0
-4.0,1,constant_alpha,88,88,20000,0.9,1.0,0.93975,0.9363670371853322,0.9429640671033236,1.0,0.9998079639438954,0.9999999999999999,0.0,8.44825,0.7365608052704743,0.9387359818814807,0.001014018118519311
-4.0,1,sample_average,92,92,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,100.89015,0.9742083377614436,0.0,0.0
-4.0,1,constant_alpha,92,92,20000,0.9,1.0,0.962,0.9592602528574699,0.9645623058266894,1.0,0.9998079639438954,0.9999999999999999,0.0,7.2302,0.7109149091357242,0.959815372981317,0.0021846270186829386
-4.0,1,sample_average,96,96,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,97.3469,0.974269176025147,0.0,0.0
-4.0,1,constant_alpha,96,96,20000,0.9,1.0,0.974,0.9717018485759331,0.9761161012428797,1.0,0.9998079639438954,0.9999999999999999,0.0,6.38125,0.6813089673900722,0.9747503448939026,-0.000750344893902577
-4.0,1,sample_average,100,100,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,93.7377,0.9743211456989033,0.0,0.0
-4.0,1,constant_alpha,100,100,20000,0.9,1.0,0.9852,0.9834308909923779,0.9867827572187782,1.0,0.9998079639438954,0.9999999999999999,0.0,5.6424,0.6549491819339259,0.9848434406652916,0.00035655933470835066
-4.0,1,sample_average,104,104,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,90.17635,0.9743790709963592,0.0,0.0
-4.0,1,constant_alpha,104,104,20000,0.9,1.0,0.9907,0.9892722740712954,0.9919392617432436,1.0,0.9998079639438954,0.9999999999999999,0.0,5.0506,0.6218420079867315,0.9913344685805447,-0.0006344685805447225
-4.0,1,sample_average,108,108,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,86.53165,0.9744258358904928,0.0,0.0
-4.0,1,constant_alpha,108,108,20000,0.9,1.0,0.99465,0.9935396672703248,0.9955703514593709,1.0,0.9998079639438954,0.9999999999999999,0.0,4.5832,0.5929997447799007,0.9952966726374064,-0.0006466726374063647
-4.0,1,sample_average,112,112,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,82.9197,0.9744767632139224,0.0,0.0
-4.0,1,constant_alpha,112,112,20000,0.9,1.0,0.9973,0.9964790919161391,0.997929909022459,1.0,0.9998079639438954,0.9999999999999999,0.0,4.13455,0.559976931873447,0.9975854663778668,-0.0002854663778668609
-4.0,1,sample_average,116,116,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,79.25485,0.9745206097671154,0.0,0.0
-4.0,1,constant_alpha,116,116,20000,0.9,1.0,0.99915,0.9986390788900333,0.9994692115151574,1.0,0.9998079639438954,0.9999999999999999,0.0,3.76565,0.529760313137248,0.9988324311489335,0.00031756885106648536
-4.0,1,sample_average,120,120,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,75.5977,0.9745652557403799,0.0,0.0
-4.0,1,constant_alpha,120,120,20000,0.9,1.0,0.99935,0.9988881316487883,0.9996200819419798,1.0,0.9998079639438954,0.9999999999999999,0.0,3.41325,0.4960313402382115,0.9994706874389803,-0.00012068743898030476
-4.0,1,sample_average,124,124,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,71.90365,0.974604952203911,0.0,0.0
-4.0,1,constant_alpha,124,124,20000,0.9,1.0,0.99965,0.9992776515467302,0.9998304468224045,1.0,0.9998079639438954,0.9999999999999999,0.0,3.10385,0.46360449627695305,0.9997762401468994,-0.00012624014689932572
-4.0,1,sample_average,128,128,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,68.2154,0.9746452904093116,0.0,0.0
-4.0,1,constant_alpha,128,128,20000,0.9,1.0,0.99995,0.9997168094297738,0.9999911737177268,1.0,0.9998079639438954,0.9999999999999999,0.0,2.78545,0.4287974344424144,0.9999123438935084,3.765610649164586e-05
-4.0,1,sample_average,132,132,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,64.49735,0.974681674828762,0.0,0.0
-4.0,1,constant_alpha,132,132,20000,0.9,1.0,0.9999,0.9996354263863794,0.9999725759647273,1.0,0.9998079639438954,0.9999999999999999,0.0,2.50475,0.39575673129929345,0.9999684106385122,-6.841063851215079e-05
-4.0,1,sample_average,136,136,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,60.76345,0.9747158738394209,0.0,0.0
-4.0,1,constant_alpha,136,136,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,2.23655,0.36175590066176,0.9999896174022262,1.038259777375039e-05
-4.0,1,sample_average,140,140,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,57.03265,0.974750418724311,0.0,0.0
-4.0,1,constant_alpha,140,140,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,1.96735,0.3263665070336,0.9999969197584094,3.0802415905695213e-06
-4.0,1,sample_average,144,144,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,53.2587,0.974779345889467,0.0,0.0
-4.0,1,constant_alpha,144,144,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,1.7413,0.29499088768000004,0.9999991854366234,8.145633766387661e-07
-4.0,1,sample_average,148,148,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,49.49755,0.9748098406200963,0.0,0.0
-4.0,1,constant_alpha,148,148,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,1.50245,0.26031284085760004,0.9999998109357411,1.8906425891529466e-07
-4.0,1,sample_average,150,150,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,47.6132,0.9748245763131206,0.0,0.0
-4.0,1,constant_alpha,150,150,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,1.3868,0.24281602112,0.9999999137702795,8.622972047511723e-08
-4.0,1,sample_average,152,152,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,45.71655,0.9748377417231848,0.0,0.0
-4.0,1,constant_alpha,152,152,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,1.28345,0.22713282304,0.9999999622237915,3.777620849465535e-08
-4.0,1,sample_average,156,156,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,41.90285,0.9748614259543232,0.0,0.0
-4.0,1,constant_alpha,156,156,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,1.09715,0.19770517632,0.9999999936616187,6.338381264292536e-09
-4.0,1,sample_average,160,160,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,38.07955,0.9748838338882,0.0,0.0
-4.0,1,constant_alpha,160,160,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,0.92045,0.16835524224,0.9999999991355061,8.644939208934943e-10
-4.0,1,sample_average,164,164,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,34.24135,0.9749043416040364,0.0,0.0
-4.0,1,constant_alpha,164,164,20000,0.9,1.0,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.0,0.75865,0.14121737664000003,0.9999999999082787,9.172129722401223e-11
-4.0,1,sample_average,168,168,20000,0.9,1.0,0.0,0.0,0.00019203605610462553,0.0,0.0,0.00019203605610462553,,30.39665,0.9749239794327667,0.0,0.0
